Date,Open,High,Low,Close,Volume
2016-11-21,718.1,719.7,712.5,714.6,4215400.0
2016-11-18,710.9,714.3,706.9,711.7,6176600.0
2016-11-17,696.4,703.6,689.6,703.1,5772200.0
2016-11-16,692.0,702.2,688.3,701.9,8389400.0
2016-11-15,687.3,687.6,674.4,686.7,7165300.0
2016-11-14,679.0,687.5,677.8,685.1,7391800.0
2016-11-11,683.1,686.0,671.8,678.3,9217200.0
2016-11-10,683.1,686.3,668.7,671.0,10710000.0
2016-11-09,692.0,693.1,628.6,633.0,14956900.0
2016-11-08,690.2,696.5,675.4,696.0,6542300.0
2016-11-07,683.1,685.3,676.4,681.3,6491700.0
2016-11-04,673.6,677.9,658.2,666.8,8352800.0
2016-11-02,684.0,685.6,673.7,679.6,6416900.0
2016-11-01,692.5,696.4,686.1,693.9,6537200.0
2016-10-31,684.6,691.5,680.9,691.0,8196300.0
2016-10-28,690.0,691.8,677.0,684.8,11815200.0
2016-10-27,682.1,684.0,672.2,676.0,7109300.0
2016-10-26,678.0,688.8,673.7,688.8,6803300.0
2016-10-25,672.0,676.0,670.9,674.0,5384500.0
2016-10-24,661.9,664.9,657.6,664.9,3839300.0
2016-10-21,660.8,665.7,655.4,660.1,4258500.0
2016-10-20,659.5,659.7,649.8,655.2,5513100.0
2016-10-19,660.0,660.3,651.7,655.2,4522300.0
2016-10-18,641.3,654.6,635.4,653.9,8957000.0
2016-10-17,627.0,639.1,625.5,637.5,8588700.0
2016-10-14,641.3,647.5,635.3,641.5,6279100.0
2016-10-13,645.0,658.2,637.4,640.1,8448000.0
2016-10-12,646.8,652.1,632.5,644.4,8483800.0
2016-10-11,658.2,676.2,652.5,654.2,10965600.0
2016-10-07,667.0,668.5,659.7,664.9,4535800.0
2016-10-06,663.0,671.1,661.0,666.0,8556700.0
2016-10-05,645.2,659.0,642.0,655.6,7313800.0
2016-10-04,631.6,639.6,630.8,638.8,6250000.0
2016-10-03,632.3,640.7,628.3,631.2,4909600.0
2016-09-30,626.7,630.8,616.1,628.2,7080000.0
2016-09-29,647.9,654.4,646.7,646.7,4727900.0
2016-09-28,645.2,646.7,630.5,640.2,4886900.0
2016-09-27,630.0,653.2,622.8,653.2,6716900.0
2016-09-26,651.0,656.6,639.2,641.1,8444600.0
2016-09-23,642.3,644.7,631.5,641.0,6485000.0
2016-09-21,615.4,644.8,610.3,643.5,10906700.0
2016-09-20,592.7,612.5,585.3,606.6,6655500.0
2016-09-16,603.4,604.5,592.0,592.3,4542700.0
2016-09-15,598.1,600.2,592.1,597.1,4593700.0
2016-09-14,606.2,608.4,598.7,600.8,4597600.0
2016-09-13,612.6,615.6,604.8,611.0,4886300.0
2016-09-12,619.8,621.8,609.3,612.0,5425300.0
2016-09-09,619.3,634.9,617.6,628.9,8853600.0
2016-09-08,636.8,637.9,623.4,629.4,6505200.0
2016-09-07,630.0,638.3,622.7,636.9,7547600.0
2016-09-06,645.5,652.5,644.1,647.6,4773600.0
2016-09-05,659.0,661.5,644.6,646.5,4990400.0
2016-09-02,638.5,647.2,634.1,646.8,7960000.0
2016-09-01,654.5,660.5,640.0,645.2,10185100.0
2016-08-31,635.0,658.0,630.6,652.8,13917900.0
2016-08-30,626.0,635.9,625.2,626.9,6710200.0
2016-08-29,627.0,639.0,626.0,632.2,13267700.0
2016-08-26,599.2,602.5,594.1,594.2,4749400.0
2016-08-25,598.5,601.9,596.0,598.5,3442500.0
2016-08-24,605.0,607.5,597.1,601.3,4668900.0
2016-08-23,603.8,606.2,593.4,597.3,7358400.0
2016-08-22,593.0,606.8,588.6,602.6,8436400.0
2016-08-19,581.9,593.9,580.1,586.9,8314800.0
2016-08-18,562.8,569.1,559.5,563.9,6670900.0
2016-08-17,558.9,574.0,554.0,570.8,5175400.0
2016-08-16,571.0,576.5,556.7,557.5,6973600.0
2016-08-15,569.3,573.4,556.5,562.8,8219200.0
2016-08-12,567.4,578.3,563.3,575.3,8685500.0
2016-08-10,579.8,582.1,565.9,579.5,9451100.0
2016-08-09,575.0,589.6,573.1,584.7,9711500.0
2016-08-08,564.9,573.3,553.4,568.5,10096200.0
2016-08-05,550.6,568.0,520.2,548.0,15290800.0
2016-08-04,525.4,542.9,524.4,540.2,9014400.0
2016-08-03,513.0,526.0,512.2,521.6,6254700.0
2016-08-02,533.3,541.0,530.1,530.1,7785300.0
2016-08-01,535.0,548.3,530.8,547.9,7708900.0
2016-07-29,553.8,568.0,546.1,562.4,9760400.0
2016-07-28,554.0,558.4,546.5,556.1,11991400.0
2016-07-27,537.0,566.7,535.4,565.0,15678100.0
2016-07-26,530.7,533.5,514.0,517.4,6611500.0
2016-07-25,538.1,541.7,530.9,534.8,5882300.0
2016-07-22,530.1,538.0,528.5,532.7,5626600.0
2016-07-21,531.6,541.9,530.7,541.0,10771400.0
2016-07-20,516.3,518.6,502.3,511.6,7608300.0
2016-07-19,531.1,532.0,512.9,523.7,7478700.0
2016-07-15,523.2,535.6,519.6,527.1,8619800.0
2016-07-14,512.5,522.4,507.3,518.0,10717400.0
2016-07-13,522.0,532.8,518.5,520.0,16365700.0
2016-07-12,493.4,509.1,493.2,500.0,9275300.0
2016-07-11,454.6,478.5,451.8,475.6,8238800.0
2016-07-08,450.2,455.9,443.6,445.7,6373700.0
2016-07-07,449.0,454.2,443.5,448.6,8228600.0
2016-07-06,451.2,453.1,440.7,444.7,7910000.0
2016-07-05,465.3,467.4,458.2,461.7,3900900.0
2016-07-04,462.5,471.7,457.2,469.8,5803700.0
2016-07-01,470.7,476.5,463.4,469.5,5400900.0
2016-06-30,474.3,474.6,461.3,464.7,8897200.0
2016-06-29,457.4,462.8,450.0,460.6,5549500.0
2016-06-28,448.0,455.5,437.3,449.4,6213900.0
2016-06-27,466.5,468.5,452.4,458.1,5866700.0
2016-06-24,516.8,517.7,457.1,457.5,6958900.0
2016-06-23,500.7,510.6,499.4,507.9,5141900.0
2016-06-22,508.2,508.5,497.4,497.7,5669400.0
2016-06-21,496.6,505.8,489.2,503.6,5250500.0
2016-06-20,497.7,507.3,491.0,504.7,3962600.0
2016-06-17,487.5,492.7,485.0,489.7,6167700.0
2016-06-16,499.9,500.8,476.9,479.1,4850900.0
2016-06-15,491.4,503.4,490.6,498.7,4842300.0
2016-06-14,498.2,504.6,492.6,497.6,7130000.0
2016-06-13,514.8,515.6,503.1,503.1,5770700.0
2016-06-10,534.6,535.0,528.4,531.5,7948200.0
2016-06-09,535.5,540.1,533.8,536.3,7516500.0
2016-06-08,535.2,541.9,532.6,540.6,6981700.0
2016-06-07,532.0,537.7,530.2,534.5,6388800.0
2016-06-06,526.6,530.8,521.5,529.8,5981600.0
2016-06-03,536.0,540.8,532.7,536.1,4197300.0
2016-06-02,552.5,557.7,533.5,536.1,8121200.0
2016-06-01,562.0,566.4,557.2,560.4,6648500.0
2016-05-31,555.0,565.7,545.0,564.4,9110700.0
2016-05-30,555.6,559.9,549.9,559.9,3564700.0
2016-05-27,551.7,558.3,546.0,555.7,3997200.0
2016-05-26,562.0,564.8,552.6,553.9,2589400.0
2016-05-25,555.7,558.0,552.0,553.8,2701700.0
2016-05-24,552.9,554.2,544.8,546.2,5125900.0
2016-05-23,559.4,560.6,542.8,558.2,4260000.0
2016-05-20,550.1,566.3,549.0,563.4,7773400.0
2016-05-19,564.4,564.8,547.3,551.3,6665600.0
2016-05-18,561.8,568.9,551.5,562.9,5503200.0
2016-05-17,557.4,568.0,555.9,563.3,6418000.0
2016-05-16,574.9,578.5,559.0,561.2,7589500.0
2016-05-13,581.1,585.7,527.2,565.2,10229100.0
2016-05-12,564.1,576.4,560.6,576.4,6869600.0
2016-05-11,584.3,587.2,570.4,573.6,4625500.0
2016-05-10,555.5,574.3,549.1,572.0,6197400.0
2016-05-09,566.0,566.5,553.9,555.5,3366100.0
2016-05-06,557.5,561.9,553.0,560.7,4593400.0
2016-05-02,553.3,566.5,553.3,561.8,5994800.0
2016-04-28,612.2,617.0,580.3,581.8,8464000.0
2016-04-27,596.5,613.5,587.1,601.1,8755100.0
2016-04-26,594.4,601.0,588.1,594.7,4963600.0
2016-04-25,600.4,604.6,594.6,598.6,4999100.0
2016-04-22,585.5,600.6,584.0,600.6,4913000.0
2016-04-21,588.2,593.7,578.1,593.0,6042100.0
2016-04-20,579.0,580.6,569.2,571.1,5744600.0
2016-04-19,565.0,572.1,562.7,572.1,7322300.0
2016-04-18,537.0,553.5,537.0,547.0,5577400.0
2016-04-15,562.0,569.3,556.2,567.0,15628000.0
2016-04-14,569.7,577.5,561.6,562.3,13546300.0
2016-04-13,549.3,557.6,543.7,556.6,5217300.0
2016-04-12,528.8,538.8,522.6,536.0,5212800.0
2016-04-11,530.7,530.7,513.4,523.5,4802100.0
2016-04-08,510.0,538.9,510.0,531.6,6380100.0
2016-04-07,523.2,534.5,520.0,523.7,5782000.0
2016-04-06,538.4,538.4,517.3,521.7,12411900.0
2016-04-05,562.7,571.4,547.4,547.8,7695400.0
2016-04-04,562.0,569.5,554.6,558.3,4553300.0
2016-04-01,580.3,585.8,561.3,563.2,6736600.0
2016-03-31,596.6,598.2,586.1,587.5,7808000.0
2016-03-30,601.0,609.9,596.4,599.4,5771300.0
2016-03-29,602.9,611.9,599.9,611.0,4970900.0
2016-03-28,608.9,615.8,602.3,612.8,4975100.0
2016-03-25,598.0,606.7,592.0,603.9,4857400.0
2016-03-24,599.5,600.8,591.1,592.1,6061800.0
2016-03-23,614.0,615.8,600.8,604.7,4817700.0
2016-03-22,612.0,618.9,604.2,612.5,8172300.0
2016-03-18,611.0,615.0,601.5,604.1,12060800.0
2016-03-17,613.1,625.9,608.0,611.0,11235500.0
2016-03-16,609.9,618.0,605.8,606.1,5468500.0
2016-03-15,624.7,627.4,611.0,614.6,4664700.0
2016-03-14,617.4,627.9,615.1,626.1,4398800.0
2016-03-11,596.8,612.4,587.6,609.0,6692300.0
2016-03-10,599.8,609.1,590.1,605.7,6020700.0
2016-03-09,588.7,602.8,578.4,599.9,12047700.0
2016-03-08,619.0,619.7,593.3,601.9,9015400.0
2016-03-07,627.1,634.8,623.0,624.8,6709100.0
2016-03-04,624.2,641.2,624.0,628.2,8057000.0
2016-03-03,608.9,619.8,605.1,617.9,8087500.0
2016-03-02,596.6,615.0,595.0,610.5,8397700.0
2016-03-01,558.1,572.0,554.1,569.3,9523400.0
2016-02-29,586.1,591.9,569.2,569.2,6334800.0
2016-02-26,594.3,598.7,580.4,581.9,4736300.0
2016-02-25,590.0,592.7,578.1,588.3,8062100.0
2016-02-24,590.1,596.8,579.4,582.5,7707700.0
2016-02-23,615.5,624.7,605.1,605.2,4563000.0
2016-02-22,608.0,618.8,600.8,610.0,5957100.0
2016-02-19,619.7,621.9,608.7,618.8,6725100.0
2016-02-18,620.0,635.8,611.5,628.9,6962400.0
2016-02-17,601.6,617.3,592.6,601.8,5950100.0
2016-02-16,600.3,619.9,595.8,607.9,5189700.0
2016-02-15,580.9,616.7,574.3,610.3,9093900.0
2016-02-12,571.2,577.4,541.1,543.3,12829700.0
2016-02-10,620.4,622.5,589.1,599.9,7226400.0
2016-02-09,642.2,643.0,617.3,619.8,7210700.0
2016-02-08,636.1,661.1,636.0,655.2,6484500.0
2016-02-05,637.6,648.7,627.9,642.3,11055100.0
2016-02-04,616.1,663.4,616.1,655.8,15931600.0
2016-02-03,630.0,635.9,606.6,612.9,10912200.0
2016-02-02,667.4,675.5,642.0,645.7,10798300.0
2016-02-01,691.9,694.6,673.1,673.8,6306600.0
2016-01-29,640.4,665.9,635.2,662.3,7452700.0
2016-01-28,649.5,652.9,636.8,639.9,7876700.0
2016-01-27,646.3,653.4,643.0,650.7,7925100.0
2016-01-26,651.0,651.1,630.8,634.5,8047700.0
2016-01-25,669.0,669.2,653.8,662.3,6973200.0
2016-01-22,645.0,659.0,631.2,656.3,9285200.0
2016-01-21,636.4,652.4,622.1,622.2,8734300.0
2016-01-20,665.4,667.5,634.6,635.6,7792900.0
2016-01-19,664.3,671.2,653.9,670.8,5482000.0
2016-01-18,661.5,669.4,657.0,665.4,6053300.0
2016-01-15,691.7,699.0,669.3,675.0,7704100.0
2016-01-14,683.9,685.0,670.5,681.7,5503500.0
2016-01-13,687.9,706.5,687.0,703.1,4136400.0
2016-01-12,691.0,698.5,678.8,678.8,5250300.0
2016-01-08,693.7,713.5,693.7,701.9,6120300.0
2016-01-07,725.9,728.6,690.0,699.3,6712100.0
2016-01-06,744.0,746.5,726.1,731.0,5565400.0
2016-01-05,738.4,748.6,736.1,744.8,3601500.0
2016-01-04,761.2,768.2,743.4,745.7,4459200.0
2015-12-30,781.0,784.6,771.7,774.3,2579400.0
2015-12-29,770.6,777.4,760.4,775.7,2816800.0
2015-12-28,757.4,775.8,756.7,769.7,3155900.0
2015-12-25,763.8,763.8,747.2,749.3,2569900.0
2015-12-24,770.0,778.3,756.7,757.1,2687400.0
2015-12-22,757.1,767.8,756.0,763.2,3619400.0
2015-12-21,754.1,761.3,744.0,757.2,6606500.0
2015-12-18,779.7,797.0,762.2,764.4,8453400.0
2015-12-17,789.4,793.3,781.9,783.1,5211900.0
2015-12-16,773.1,782.0,767.5,776.0,4335800.0
2015-12-15,774.3,791.5,756.3,757.3,5041800.0
2015-12-14,756.2,771.5,753.3,769.7,5091700.0
2015-12-11,762.0,775.9,762.0,771.5,7272600.0
2015-12-10,753.9,773.1,746.0,765.1,10985800.0
2015-12-09,783.0,788.8,770.9,771.3,7698200.0
2015-12-08,798.6,806.2,786.2,787.6,6054900.0
2015-12-07,800.8,804.5,793.8,794.6,4615700.0
2015-12-04,784.4,794.5,782.1,793.5,6628000.0
2015-12-03,805.0,805.0,793.1,801.3,7155300.0
2015-12-02,824.1,824.1,808.8,809.5,7789200.0
2015-12-01,816.1,829.3,809.4,828.8,6406700.0
2015-11-30,825.0,825.9,799.0,806.7,10289800.0
2015-11-27,830.0,830.0,811.8,825.5,6260800.0
2015-11-26,831.4,836.5,822.4,830.0,4734100.0
2015-11-25,832.7,836.3,826.2,831.4,3432600.0
2015-11-24,824.3,835.0,818.9,833.0,5233700.0
2015-11-20,810.0,826.2,800.1,826.2,7418700.0
2015-11-19,810.0,816.5,805.0,813.1,5283900.0
2015-11-18,808.0,810.9,797.9,798.1,6307300.0
2015-11-17,800.0,807.9,794.2,804.6,5963700.0
2015-11-16,780.8,793.9,778.4,788.8,3758100.0
2015-11-13,797.5,797.9,787.8,795.8,4823500.0
2015-11-12,797.9,804.9,794.4,801.5,5151000.0
2015-11-11,791.5,800.0,781.4,797.9,5368800.0
2015-11-10,788.0,800.2,786.1,800.2,6235100.0
2015-11-09,789.0,797.8,783.1,796.3,8503200.0
2015-11-06,770.7,790.0,770.5,785.1,8910900.0
2015-11-05,748.8,776.3,745.9,768.6,9900500.0
2015-11-04,756.7,757.3,743.6,743.8,5339600.0
2015-11-02,745.0,748.5,739.0,742.5,4015000.0
2015-10-30,756.6,763.4,747.5,760.4,5607100.0
2015-10-29,756.0,769.8,749.5,752.8,13257300.0
2015-10-28,740.1,747.7,735.0,744.3,4634000.0
2015-10-27,748.8,749.7,734.1,742.4,5400500.0
2015-10-26,748.3,755.4,745.1,746.6,4961100.0
2015-10-23,743.7,747.3,731.9,733.4,5893100.0
2015-10-22,720.6,732.2,715.2,725.7,5499900.0
2015-10-21,700.0,728.1,692.6,725.9,5328000.0
2015-10-20,709.1,710.0,697.4,704.8,5092600.0
2015-10-19,708.8,713.4,697.4,701.8,4108000.0
2015-10-16,697.5,710.1,696.3,708.7,7617700.0
2015-10-15,684.4,693.8,673.4,689.4,6642400.0
2015-10-14,705.0,709.5,689.0,692.0,6018200.0
2015-10-13,695.0,710.9,694.4,708.0,6706600.0
2015-10-09,688.2,695.9,677.5,691.0,10344700.0
2015-10-08,692.0,699.8,686.6,688.1,7539800.0
2015-10-07,666.0,696.4,665.0,692.2,7862100.0
2015-10-06,670.0,673.7,655.0,658.3,7657800.0
2015-10-05,655.5,668.4,652.7,665.4,7319400.0
2015-10-02,631.0,640.0,622.1,635.5,5713400.0
2015-10-01,621.7,639.2,604.5,635.6,7275900.0
2015-09-30,614.4,626.3,611.1,621.3,7023500.0
2015-09-29,610.0,619.9,598.4,604.4,9192800.0
2015-09-28,632.0,634.8,608.9,613.1,8813500.0
2015-09-25,639.0,639.7,617.5,631.3,11107700.0
2015-09-24,662.5,665.6,644.7,644.7,7226400.0
2015-09-18,684.8,688.1,662.1,673.8,5350800.0
2015-09-17,702.8,707.3,681.5,690.9,5281400.0
2015-09-16,683.8,696.8,678.2,689.6,5682200.0
2015-09-15,674.4,681.9,666.9,673.8,6557300.0
2015-09-14,662.0,665.2,648.2,654.4,3437800.0
2015-09-11,649.2,666.0,649.0,657.1,5863300.0
2015-09-10,656.9,666.0,648.1,659.2,5162100.0
2015-09-09,653.1,673.3,650.2,673.3,5993200.0
2015-09-08,635.0,642.1,623.9,625.3,3507500.0
2015-09-07,630.1,643.0,621.5,634.9,3597500.0
2015-09-04,665.1,666.2,633.9,639.5,5281300.0
2015-09-03,664.0,676.6,660.6,662.6,5909200.0
2015-09-02,650.0,667.9,647.3,652.6,7030300.0
2015-09-01,693.2,702.3,661.3,663.7,6401400.0
2015-08-31,702.0,707.0,687.0,690.7,8567400.0
2015-08-28,715.6,723.9,707.2,722.0,7959900.0
2015-08-27,694.8,707.6,690.0,695.5,8891900.0
2015-08-26,645.0,682.0,641.0,673.8,9459000.0
2015-08-25,645.3,689.0,637.0,640.5,10685100.0
2015-08-24,698.7,702.0,672.0,672.4,6586800.0
2015-08-21,719.0,728.2,717.0,718.0,6033500.0
2015-08-20,767.4,769.8,740.3,740.5,7447200.0
2015-08-19,782.0,787.5,769.2,770.3,5616200.0
2015-08-18,760.0,788.8,760.0,783.1,9393000.0
2015-08-17,755.3,759.1,749.7,757.4,3591900.0
2015-08-14,749.3,752.7,742.2,746.9,4309100.0
2015-08-13,751.5,752.7,736.2,746.2,7656400.0
2015-08-12,765.6,769.0,744.1,752.2,6994400.0
2015-08-11,779.5,786.2,765.7,771.7,7214000.0
2015-08-10,774.7,776.0,756.6,765.4,9247000.0
2015-08-07,779.7,789.2,775.7,785.0,7863900.0
2015-08-06,786.0,799.8,771.5,794.7,9332200.0
2015-08-05,780.9,812.0,750.0,775.9,12198200.0
2015-08-04,801.7,806.8,761.1,770.2,10437300.0
2015-08-03,823.0,823.0,792.2,801.8,5956500.0
2015-07-31,819.5,831.2,807.1,810.0,7309300.0
2015-07-30,811.3,817.4,806.1,813.5,4340600.0
2015-07-29,799.0,807.2,794.0,803.8,4569900.0
2015-07-28,797.0,797.3,784.0,785.6,6504300.0
2015-07-27,825.3,828.9,808.4,810.7,4464600.0
2015-07-24,845.0,847.0,828.3,835.3,4934100.0
2015-07-23,821.8,845.6,814.1,840.2,7787100.0
2015-07-22,818.4,830.0,812.2,817.4,7486300.0
2015-07-21,811.0,816.7,801.4,806.2,4293400.0
2015-07-17,808.0,824.9,796.0,802.9,12582500.0
2015-07-16,770.0,807.6,765.6,804.6,12356400.0
2015-07-15,769.9,773.6,760.4,764.5,3974800.0
2015-07-14,760.0,768.9,759.9,766.4,4355800.0
2015-07-13,745.0,751.9,738.4,747.2,5470200.0
2015-07-10,740.8,745.2,727.4,737.3,5003600.0
2015-07-09,719.8,734.0,710.1,733.6,6864500.0
2015-07-08,774.0,776.4,740.4,740.4,7000000.0
2015-07-07,776.3,781.4,769.1,776.7,6218700.0
2015-07-06,765.5,780.0,765.3,770.1,5594700.0
2015-07-03,773.1,778.4,765.2,776.4,5023000.0
2015-07-02,779.9,786.8,772.4,777.5,3976600.0
2015-07-01,770.6,775.6,767.5,767.8,3667200.0
2015-06-30,776.0,778.4,767.6,770.5,5077200.0
2015-06-29,764.4,789.2,764.2,776.4,4480100.0
2015-06-26,789.3,797.3,787.1,794.4,3157500.0
2015-06-25,789.5,796.6,781.0,789.3,5746200.0
2015-06-24,798.5,806.3,790.7,791.1,10396600.0
2015-06-23,766.7,797.9,765.3,797.3,11429700.0
2015-06-22,741.5,751.5,741.4,749.7,5870000.0
2015-06-19,729.1,748.3,723.2,742.0,11076900.0
2015-06-18,722.9,728.0,720.1,721.1,4608700.0
2015-06-17,729.4,730.0,720.4,725.5,5080400.0
2015-06-16,733.1,741.7,729.3,733.0,5137300.0
2015-06-15,721.0,736.9,721.0,733.1,7670200.0
2015-06-12,730.0,741.4,725.3,732.3,10010500.0
2015-06-11,734.9,738.9,724.6,728.1,7175800.0
2015-06-10,743.7,751.4,729.0,729.2,8188700.0
2015-06-09,743.1,749.2,738.0,744.9,8061400.0
2015-06-08,756.0,758.9,750.3,754.4,4693400.0
2015-06-05,754.0,756.0,744.4,754.0,7153700.0
2015-06-04,777.0,778.4,760.1,762.0,8107800.0
2015-06-03,788.3,790.0,778.5,779.4,4704500.0
2015-06-02,798.0,800.0,791.3,794.2,3680100.0
2015-06-01,782.3,799.7,777.0,798.4,3901300.0
2015-05-29,779.6,790.7,775.8,783.3,5995600.0
2015-05-28,777.0,787.8,774.7,777.9,5216600.0
2015-05-27,776.0,776.9,761.0,769.9,4976000.0
2015-05-26,782.3,785.0,777.0,781.0,2153500.0
2015-05-25,788.2,790.9,778.7,781.9,2478300.0
2015-05-22,781.7,790.0,772.1,779.8,3526100.0
2015-05-21,773.0,781.3,766.2,777.6,4063800.0
2015-05-20,774.0,777.7,767.0,770.0,4274000.0
2015-05-19,774.9,776.8,767.8,770.7,4704000.0
2015-05-18,765.0,772.0,756.3,771.7,4479100.0
2015-05-15,759.2,766.5,756.0,759.6,4131400.0
2015-05-14,759.5,766.0,746.2,750.9,5325400.0
2015-05-13,751.3,779.0,740.9,773.5,10155800.0
2015-05-12,755.0,758.1,745.6,751.3,3887100.0
2015-05-11,756.7,760.0,744.4,750.8,4417100.0
2015-05-08,739.5,744.3,724.0,741.9,5322300.0
2015-05-07,744.4,754.9,737.4,739.5,6386800.0
2015-05-01,737.7,744.9,733.3,741.2,3335800.0
2015-04-30,751.1,760.0,740.5,747.3,7078200.0
2015-04-28,762.8,772.3,759.3,763.5,6538500.0
2015-04-27,770.0,783.7,766.8,774.1,8372400.0
2015-04-24,734.8,753.5,733.5,744.8,5974800.0
2015-04-23,743.0,744.0,728.3,730.6,6295000.0
2015-04-22,750.5,754.0,741.6,744.7,5150900.0
2015-04-21,732.3,755.2,730.1,754.0,8917000.0
2015-04-20,721.2,732.6,719.5,726.3,2927100.0
2015-04-17,725.0,732.0,718.2,730.0,7300900.0
2015-04-16,729.3,738.0,725.6,732.8,5804600.0
2015-04-15,720.0,733.0,719.1,726.3,4217600.0
2015-04-14,718.0,724.8,714.9,723.7,3361200.0
2015-04-13,724.0,724.7,711.2,718.0,4976400.0
